FECHA_CORTE;N_SEC;UBIGEO;REG_NAT;DEPARTAMENTO;PROVINCIA;DISTRITO;POB_TOTAL;POB_URBANA;POB_RURAL;QRESIDUOS_MUN;PERIODO
23042024;15075;20201;SIERRA;ÁNCASH;AIJA;AIJA;2184;1005;1179;351.10;2022
23042024;15076;20202;SIERRA;ÁNCASH;AIJA;CORIS;1538;328;1210;76.16;2022
23042024;15077;20203;SIERRA;ÁNCASH;AIJA;HUACLLAN;327;179;148;41.56;2022
23042024;15078;20204;SIERRA;ÁNCASH;AIJA;LA MERCED;1418;210;1208;48.76;2022
23042024;15079;20205;SIERRA;ÁNCASH;AIJA;SUCCHA;703;264;439;61.30;2022
23042024;15080;20301;SIERRA;ÁNCASH;ANTONIO RAYMONDI;LLAMELLIN;3325;1708;1617;347.33;2022
23042024;15081;20302;SIERRA;ÁNCASH;ANTONIO RAYMONDI;ACZO;1863;708;1155;164.39;2022
23042024;15082;20303;SIERRA;ÁNCASH;ANTONIO RAYMONDI;CHACCHO;1283;377;906;87.53;2022
23042024;15083;20304;SIERRA;ÁNCASH;ANTONIO RAYMONDI;CHINGAS;1843;792;1051;183.89;2022
23042024;15084;20305;SIERRA;ÁNCASH;ANTONIO RAYMONDI;MIRGAS;3986;1106;2880;256.80;2022
23042024;15085;20306;SIERRA;ÁNCASH;ANTONIO RAYMONDI;SAN JUAN DE RONTOY;1104;159;945;36.92;2022
23042024;15086;20401;SIERRA;ÁNCASH;ASUNCIÓN;CHACAS;4665;1822;2843;342.02;2022
23042024;15087;20402;SIERRA;ÁNCASH;ASUNCIÓN;ACOCHACA;2792;209;2583;48.53;2022
23042024;15088;20501;SIERRA;ÁNCASH;BOLOGNESI;CHIQUIAN;3990;3692;298;712.29;2022
23042024;15089;20502;SIERRA;ÁNCASH;BOLOGNESI;ABELARDO PARDO LEZAMETA;203;163;40;62.89;2022
23042024;15090;20503;SIERRA;ÁNCASH;BOLOGNESI;ANTONIO RAYMONDI;958;300;658;69.66;2022
23042024;15091;20504;SIERRA;ÁNCASH;BOLOGNESI;AQUIA;1925;949;976;220.35;2022
23042024;15092;20505;SIERRA;ÁNCASH;BOLOGNESI;CAJACAY;1899;688;1211;159.75;2022
23042024;15093;20506;SIERRA;ÁNCASH;BOLOGNESI;CANIS;246;236;10;54.80;2022
23042024;15094;20507;COSTA;ÁNCASH;BOLOGNESI;COLQUIOC;2183;1484;699;377.71;2022
23042024;15095;20508;SIERRA;ÁNCASH;BOLOGNESI;HUALLANCA;6304;5174;1130;2050.38;2022
23042024;15096;20509;SIERRA;ÁNCASH;BOLOGNESI;HUASTA;1210;908;302;137.30;2022
23042024;15097;20510;SIERRA;ÁNCASH;BOLOGNESI;HUAYLLACAYAN;1298;313;985;72.67;2022
23042024;15098;20511;SIERRA;ÁNCASH;BOLOGNESI;LA PRIMAVERA;399;293;106;56.53;2022
23042024;15099;20512;SIERRA;ÁNCASH;BOLOGNESI;MANGAS;486;350;136;67.53;2022
23042024;15100;20513;SIERRA;ÁNCASH;BOLOGNESI;PACLLON;792;694;98;161.14;2022
23042024;15101;20514;SIERRA;ÁNCASH;BOLOGNESI;SAN MIGUEL DE CORPANQUI;429;350;79;76.65;2022
23042024;15102;20515;SIERRA;ÁNCASH;BOLOGNESI;TICLLOS;580;495;85;114.93;2022
23042024;15103;20601;SIERRA;ÁNCASH;CARHUAZ;CARHUAZ;16917;10483;6434;1913.15;2022
23042024;15104;20602;SIERRA;ÁNCASH;CARHUAZ;ACOPAMPA;2820;988;1832;118.49;2022
23042024;15105;20603;SIERRA;ÁNCASH;CARHUAZ;AMASHCA;1491;686;805;159.28;2022
23042024;15106;20604;SIERRA;ÁNCASH;CARHUAZ;ANTA;2613;737;1876;171.12;2022
23042024;15107;20605;SIERRA;ÁNCASH;CARHUAZ;ATAQUERO;1628;276;1352;90.67;2022
23042024;15108;20606;SIERRA;ÁNCASH;CARHUAZ;MARCARA;11067;3913;7154;693.72;2022
23042024;15109;20607;SIERRA;ÁNCASH;CARHUAZ;PARIAHUANCA;1454;605;849;140.47;2022
23042024;15110;20608;SIERRA;ÁNCASH;CARHUAZ;SAN MIGUEL DE ACO;2498;364;2134;84.52;2022
23042024;15111;20609;SIERRA;ÁNCASH;CARHUAZ;SHILLA;2886;916;1970;234.04;2022
23042024;15112;20610;SIERRA;ÁNCASH;CARHUAZ;TINCO;3995;1636;2359;379.86;2022
23042024;15113;20611;SIERRA;ÁNCASH;CARHUAZ;YUNGAR;3300;693;2607;160.91;2022
23042024;15114;20701;SIERRA;ÁNCASH;CARLOS F. FITZCARRALD;SAN LUIS;10842;3446;7396;610.93;2022
23042024;15115;20702;SIERRA;ÁNCASH;CARLOS F. FITZCARRALD;SAN NICOLAS;3101;968;2133;224.76;2022
23042024;15116;20703;SIERRA;ÁNCASH;CARLOS F. FITZCARRALD;YAUYA;3982;757;3225;175.77;2022
23042024;15117;20801;COSTA;ÁNCASH;CASMA;CASMA;42209;38111;4098;12320.74;2022
23042024;15118;20802;COSTA;ÁNCASH;CASMA;BUENA VISTA ALTA;5645;2770;2875;705.03;2022
23042024;15119;20803;COSTA;ÁNCASH;CASMA;COMANDANTE NOEL;2375;1648;727;419.46;2022
23042024;15120;20804;COSTA;ÁNCASH;CASMA;YAUTAN;9376;3215;6161;536.45;2022
23042024;15121;20901;SIERRA;ÁNCASH;CORONGO;CORONGO;1795;1310;485;304.17;2022
23042024;15122;20902;SIERRA;ÁNCASH;CORONGO;ACO;352;181;171;42.03;2022
23042024;15123;20903;SIERRA;ÁNCASH;CORONGO;BAMBAS;464;379;85;88.00;2022
23042024;15124;20904;SIERRA;ÁNCASH;CORONGO;CUSCA;2901;1056;1845;245.19;2022
23042024;15125;20905;SIERRA;ÁNCASH;CORONGO;LA PAMPA;1044;767;277;103.98;2022
23042024;15126;20906;SIERRA;ÁNCASH;CORONGO;YANAC;638;227;411;52.71;2022
23042024;15127;20907;SIERRA;ÁNCASH;CORONGO;YUPAN;712;662;50;153.71;2022
23042024;15128;21001;SIERRA;ÁNCASH;HUARI;HUARI;9786;6070;3716;1044.47;2022
23042024;15129;21002;SIERRA;ÁNCASH;HUARI;ANRA;1371;264;1107;38.54;2022
23042024;15130;21003;SIERRA;ÁNCASH;HUARI;CAJAY;2637;615;2022;99.41;2022
23042024;15131;21004;SIERRA;ÁNCASH;HUARI;CHAVIN DE HUANTAR;8464;2228;6236;517.32;2022
23042024;15132;21005;SIERRA;ÁNCASH;HUARI;HUACACHI;1830;742;1088;172.28;2022
23042024;15133;21006;SIERRA;ÁNCASH;HUARI;HUACCHIS;1330;870;460;202.00;2022
23042024;15134;21007;SIERRA;ÁNCASH;HUARI;HUACHIS;3614;1547;2067;359.20;2022
23042024;15135;21008;SIERRA;ÁNCASH;HUARI;HUANTAR;2737;901;1836;93.96;2022
23042024;15136;21009;SIERRA;ÁNCASH;HUARI;MASIN;1297;712;585;165.32;2022
23042024;15137;21010;SIERRA;ÁNCASH;HUARI;PAUCAS;1511;1177;334;405.06;2022
23042024;15138;21011;SIERRA;ÁNCASH;HUARI;PONTO;2647;831;1816;192.95;2022
23042024;15139;21012;SIERRA;ÁNCASH;HUARI;RAHUAPAMPA;764;520;244;189.80;2022
23042024;15140;21013;SIERRA;ÁNCASH;HUARI;RAPAYAN;1433;632;801;146.74;2022
23042024;15141;21014;SIERRA;ÁNCASH;HUARI;SAN MARCOS;19991;4892;15099;867.28;2022
23042024;15142;21015;SIERRA;ÁNCASH;HUARI;SAN PEDRO DE CHANA;2724;1059;1665;245.89;2022
23042024;15143;21016;SIERRA;ÁNCASH;HUARI;UCO;1246;620;626;143.96;2022
23042024;15144;21101;COSTA;ÁNCASH;HUARMEY;HUARMEY;27805;23924;3881;9355.99;2022
23042024;15145;21102;COSTA;ÁNCASH;HUARMEY;COCHAPETI;797;212;585;53.96;2022
23042024;15146;21103;COSTA;ÁNCASH;HUARMEY;CULEBRAS;3424;1718;1706;385.20;2022
23042024;15147;21104;COSTA;ÁNCASH;HUARMEY;HUAYAN;950;349;601;88.83;2022
23042024;15148;21105;COSTA;ÁNCASH;HUARMEY;MALVAS;742;301;441;76.61;2022
23042024;15149;21201;SIERRA;ÁNCASH;HUAYLAS;CARAZ;27281;15605;11676;5614.46;2022
23042024;15150;21202;SIERRA;ÁNCASH;HUAYLAS;HUALLANCA;1130;535;595;124.22;2022
23042024;15151;21203;SIERRA;ÁNCASH;HUAYLAS;HUATA;1377;188;1189;43.65;2022
23042024;15152;21204;SIERRA;ÁNCASH;HUAYLAS;HUAYLAS;1682;350;1332;58.40;2022
23042024;15153;21205;SIERRA;ÁNCASH;HUAYLAS;MATO;1928;916;1012;212.68;2022
23042024;15154;21206;SIERRA;ÁNCASH;HUAYLAS;PAMPAROMAS;8578;414;8164;96.13;2022
23042024;15155;21207;SIERRA;ÁNCASH;HUAYLAS;PUEBLO LIBRE;7001;455;6546;73.55;2022
23042024;15156;21208;SIERRA;ÁNCASH;HUAYLAS;SANTA CRUZ;4568;627;3941;101.35;2022
23042024;15157;21209;SIERRA;ÁNCASH;HUAYLAS;SANTO TORIBIO;1069;233;836;54.10;2022
23042024;15158;21210;SIERRA;ÁNCASH;HUAYLAS;YURACMARCA;2239;455;1784;105.65;2022
23042024;15159;21301;SIERRA;ÁNCASH;MARISCAL LUZURIAGA;PISCOBAMBA;3063;1362;1701;319.58;2022
23042024;15160;21302;SIERRA;ÁNCASH;MARISCAL LUZURIAGA;CASCA;3902;306;3596;71.05;2022
23042024;15161;21303;SIERRA;ÁNCASH;MARISCAL LUZURIAGA;ELEAZAR GUZMAN BARRON;1394;141;1253;32.74;2022
23042024;15162;21304;SIERRA;ÁNCASH;MARISCAL LUZURIAGA;FIDEL OLIVAS ESCUDERO;1886;146;1740;33.90;2022
23042024;15163;21305;SIERRA;ÁNCASH;MARISCAL LUZURIAGA;LLAMA;965;124;841;28.79;2022
23042024;15164;21306;SIERRA;ÁNCASH;MARISCAL LUZURIAGA;LLUMPA;6395;342;6053;79.41;2022
23042024;15165;21307;SIERRA;ÁNCASH;MARISCAL LUZURIAGA;LUCMA;2787;112;2675;26.01;2022
23042024;15166;21308;SIERRA;ÁNCASH;MARISCAL LUZURIAGA;MUSGA;994;299;695;69.42;2022
23042024;15167;21401;SIERRA;ÁNCASH;OCROS;OCROS;1227;810;417;232.30;2022
23042024;15168;21402;SIERRA;ÁNCASH;OCROS;ACAS;603;295;308;68.50;2022
23042024;15169;21403;SIERRA;ÁNCASH;OCROS;CAJAMARQUILLA;275;266;9;61.76;2022
23042024;15170;21404;SIERRA;ÁNCASH;OCROS;CARHUAPAMPA;395;361;34;83.82;2022
23042024;15171;21405;COSTA;ÁNCASH;OCROS;COCHAS;1586;471;1115;119.88;2022
23042024;15172;21406;SIERRA;ÁNCASH;OCROS;CONGAS;1287;911;376;218.51;2022
23042024;15173;21407;SIERRA;ÁNCASH;OCROS;LLIPA;225;203;22;47.13;2022
23042024;15174;21408;SIERRA;ÁNCASH;OCROS;SAN CRISTOBAL DE RAJAN;383;282;101;65.48;2022
23042024;15175;21409;COSTA;ÁNCASH;OCROS;SAN PEDRO;458;154;304;39.20;2022
23042024;15176;21410;SIERRA;ÁNCASH;OCROS;SANTIAGO DE CHILCAS;458;316;142;88.98;2022
23042024;15177;21501;SIERRA;ÁNCASH;PALLASCA;CABANA;2522;1840;682;623.63;2022
23042024;15178;21502;SIERRA;ÁNCASH;PALLASCA;BOLOGNESI;959;310;649;71.98;2022
23042024;15179;21503;SIERRA;ÁNCASH;PALLASCA;CONCHUCOS;7720;4157;3563;1192.17;2022
23042024;15180;21504;SIERRA;ÁNCASH;PALLASCA;HUACASCHUQUE;506;189;317;43.88;2022
23042024;15181;21505;SIERRA;ÁNCASH;PALLASCA;HUANDOVAL;1059;676;383;156.96;2022
23042024;15182;21506;SIERRA;ÁNCASH;PALLASCA;LACABAMBA;494;265;229;61.53;2022
23042024;15183;21507;SIERRA;ÁNCASH;PALLASCA;LLAPO;607;590;17;246.11;2022
23042024;15184;21508;SIERRA;ÁNCASH;PALLASCA;PALLASCA;2470;949;1521;220.35;2022
23042024;15185;21509;SIERRA;ÁNCASH;PALLASCA;PAMPAS;3287;1978;1309;732.28;2022
23042024;15186;21510;SIERRA;ÁNCASH;PALLASCA;SANTA ROSA;1133;309;824;71.75;2022
23042024;15187;21511;SIERRA;ÁNCASH;PALLASCA;TAUCA;2704;1223;1481;127.54;2022
23042024;15188;21601;SIERRA;ÁNCASH;POMABAMBA;POMABAMBA;14818;5316;9502;1829.46;2022
23042024;15189;21602;SIERRA;ÁNCASH;POMABAMBA;HUAYLLAN;2936;432;2504;100.31;2022
23042024;15190;21603;SIERRA;ÁNCASH;POMABAMBA;PAROBAMBA;6239;949;5290;220.35;2022
23042024;15191;21604;SIERRA;ÁNCASH;POMABAMBA;QUINUABAMBA;2276;204;2072;47.37;2022
23042024;15192;21701;SIERRA;ÁNCASH;RECUAY;RECUAY;4374;3004;1370;814.51;2022
23042024;15193;21702;SIERRA;ÁNCASH;RECUAY;CATAC;3990;2626;1364;479.25;2022
23042024;15194;21703;SIERRA;ÁNCASH;RECUAY;COTAPARACO;362;316;46;108.75;2022
23042024;15195;21704;SIERRA;ÁNCASH;RECUAY;HUAYLLAPAMPA;511;255;256;59.21;2022
23042024;15196;21705;SIERRA;ÁNCASH;RECUAY;LLACLLIN;776;605;171;141.96;2022
23042024;15197;21706;SIERRA;ÁNCASH;RECUAY;MARCA;2071;1895;176;790.49;2022
23042024;15198;21707;SIERRA;ÁNCASH;RECUAY;PAMPAS CHICO;762;416;346;96.59;2022
23042024;15199;21708;COSTA;ÁNCASH;RECUAY;PARARIN;1768;416;1352;105.88;2022
23042024;15200;21709;SIERRA;ÁNCASH;RECUAY;TAPACOCHA;412;264;148;61.30;2022
23042024;15201;21710;SIERRA;ÁNCASH;RECUAY;TICAPAMPA;2761;1758;1003;408.19;2022
23042024;15202;21801;COSTA;ÁNCASH;SANTA;CHIMBOTE;216277;205938;10339;64429.17;2022
23042024;15203;21802;SIERRA;ÁNCASH;SANTA;CACERES DEL PERU;4736;880;3856;204.33;2022
23042024;15204;21803;COSTA;ÁNCASH;SANTA;COISHCO;17704;17704;0;5631.14;2022
23042024;15205;21804;SIERRA;ÁNCASH;SANTA;MACATE;3159;291;2868;67.57;2022
23042024;15206;21805;SIERRA;ÁNCASH;SANTA;MORO;8791;4152;4639;1428.88;2022
23042024;15207;21806;COSTA;ÁNCASH;SANTA;NEPEÑA;14908;13697;1211;3213.90;2022
23042024;15208;21807;COSTA;ÁNCASH;SANTA;SAMANCO;5355;3846;1509;742.00;2022
23042024;15209;21808;COSTA;ÁNCASH;SANTA;SANTA;23318;20753;2565;4436.69;2022
23042024;15210;21809;COSTA;ÁNCASH;SANTA;NUEVO CHIMBOTE;189526;188077;1449;54918.48;2022
23042024;15211;21901;SIERRA;ÁNCASH;SIHUAS;SIHUAS;5726;4377;1349;1232.44;2022
23042024;15212;21902;SIERRA;ÁNCASH;SIHUAS;ACOBAMBA;1572;721;851;167.41;2022
23042024;15213;21903;SIERRA;ÁNCASH;SIHUAS;ALFONSO UGARTE;466;160;306;37.15;2022
23042024;15214;21904;SIERRA;ÁNCASH;SIHUAS;CASHAPAMPA;2882;578;2304;134.20;2022
23042024;15215;21905;SIERRA;ÁNCASH;SIHUAS;CHINGALPO;870;406;464;94.27;2022
23042024;15216;21906;SIERRA;ÁNCASH;SIHUAS;HUAYLLABAMBA;3567;924;2643;214.54;2022
23042024;15217;21907;SIERRA;ÁNCASH;SIHUAS;QUICHES;2310;480;1830;111.45;2022
23042024;15218;21908;SIERRA;ÁNCASH;SIHUAS;RAGASH;2315;306;2009;71.05;2022
23042024;15219;21909;SIERRA;ÁNCASH;SIHUAS;SAN JUAN;6960;583;6377;135.37;2022
23042024;15220;21910;SIERRA;ÁNCASH;SIHUAS;SICSIBAMBA;1423;603;820;140.01;2022
23042024;15221;22001;SIERRA;ÁNCASH;YUNGAY;YUNGAY;22654;9862;12792;2108.35;2022
23042024;15222;22002;SIERRA;ÁNCASH;YUNGAY;CASCAPARA;1643;137;1506;33.57;2022
23042024;15223;22003;SIERRA;ÁNCASH;YUNGAY;MANCOS;6821;2211;4610;403.51;2022
23042024;15224;22004;SIERRA;ÁNCASH;YUNGAY;MATACOTO;1536;321;1215;33.48;2022
23042024;15225;22005;SIERRA;ÁNCASH;YUNGAY;QUILLO;13284;1263;12021;289.77;2022
23042024;15226;22006;SIERRA;ÁNCASH;YUNGAY;RANRAHIRCA;2981;1002;1979;313.48;2022
23042024;15227;22007;SIERRA;ÁNCASH;YUNGAY;SHUPLUY;1845;173;1672;35.18;2022
23042024;15228;22008;SIERRA;ÁNCASH;YUNGAY;YANAMA;5124;370;4754;44.37;2022
23042024;15229;30101;SIERRA;APURÍMAC;ABANCAY;ABANCAY;78681;70596;8085;19141.60;2022
23042024;15230;30102;SIERRA;APURÍMAC;ABANCAY;CHACOCHE;1454;1077;377;381.87;2022
23042024;15231;30103;SIERRA;APURÍMAC;ABANCAY;CIRCA;1796;308;1488;71.51;2022
23042024;15232;30104;SIERRA;APURÍMAC;ABANCAY;CURAHUASI;17128;6883;10245;1598.15;2022
23042024;15233;30105;SIERRA;APURÍMAC;ABANCAY;HUANIPACA;2550;479;2071;111.22;2022
23042024;15234;30106;SIERRA;APURÍMAC;ABANCAY;LAMBRAMA;2547;868;1679;201.54;2022
23042024;15235;30107;SIERRA;APURÍMAC;ABANCAY;PICHIRHUA;2471;389;2082;90.32;2022
23042024;15236;30108;SIERRA;APURÍMAC;ABANCAY;SAN PEDRO DE CACHORA;2332;606;1726;140.71;2022
23042024;15237;30109;SIERRA;APURÍMAC;ABANCAY;TAMBURCO;12542;10203;2339;2766.47;2022
23042024;15238;30201;SIERRA;APURÍMAC;ANDAHUAYLAS;ANDAHUAYLAS;48053;38541;9512;11454.94;2022
23042024;15239;30202;SIERRA;APURÍMAC;ANDAHUAYLAS;ANDARAPA;5368;1242;4126;288.38;2022
23042024;15240;30203;SIERRA;APURÍMAC;ANDAHUAYLAS;CHIARA;1180;706;474;77.31;2022
23042024;15241;30204;SIERRA;APURÍMAC;ANDAHUAYLAS;HUANCARAMA;4654;2511;2143;759.40;2022
23042024;15242;30205;SIERRA;APURÍMAC;ANDAHUAYLAS;HUANCARAY;3724;395;3329;119.46;2022
23042024;15243;30206;SIERRA;APURÍMAC;ANDAHUAYLAS;HUAYANA;708;434;274;100.77;2022
23042024;15244;30207;SIERRA;APURÍMAC;ANDAHUAYLAS;KISHUARA;5650;1274;4376;295.81;2022
23042024;15245;30208;SIERRA;APURÍMAC;ANDAHUAYLAS;PACOBAMBA;3022;379;2643;88.00;2022
23042024;15246;30209;SIERRA;APURÍMAC;ANDAHUAYLAS;PACUCHA;8037;959;7078;230.02;2022
23042024;15247;30210;SIERRA;APURÍMAC;ANDAHUAYLAS;PAMPACHIRI;2256;616;1640;143.03;2022
23042024;15248;30211;SIERRA;APURÍMAC;ANDAHUAYLAS;POMACOCHA;871;615;256;131.48;2022
23042024;15249;30212;SIERRA;APURÍMAC;ANDAHUAYLAS;SAN ANTONIO DE CACHI;2955;1392;1563;323.21;2022
23042024;15250;30213;SIERRA;APURÍMAC;ANDAHUAYLAS;SAN JERONIMO;22601;12756;9845;3325.67;2022
23042024;15251;30214;SIERRA;APURÍMAC;ANDAHUAYLAS;SAN MIGUEL DE CHACCRAMPA;1605;596;1009;138.38;2022
23042024;15252;30215;SIERRA;APURÍMAC;ANDAHUAYLAS;SANTA MARIA DE CHICMO;8373;4161;4212;966.13;2022
23042024;15253;30216;SIERRA;APURÍMAC;ANDAHUAYLAS;TALAVERA;20572;12162;8410;2726.89;2022
23042024;15254;30217;SIERRA;APURÍMAC;ANDAHUAYLAS;TUMAY HUARACA;1857;479;1378;111.22;2022
23042024;15255;30218;SIERRA;APURÍMAC;ANDAHUAYLAS;TURPO;3660;1073;2587;249.14;2022
23042024;15256;30219;SIERRA;APURÍMAC;ANDAHUAYLAS;KAQUIABAMBA;1610;995;615;103.76;2022
23042024;15257;30220;SIERRA;APURÍMAC;ANDAHUAYLAS;JOSÉ MARÍA ARGUEDAS;4975;3402;1573;940.17;2022
23042024;15258;30301;SIERRA;APURÍMAC;ANTABAMBA;ANTABAMBA;2747;2039;708;627.28;2022
23042024;15259;30302;SIERRA;APURÍMAC;ANTABAMBA;EL ORO;607;486;121;112.84;2022
23042024;15260;30303;SIERRA;APURÍMAC;ANTABAMBA;HUAQUIRCA;2094;1415;679;328.55;2022
23042024;15261;30304;SIERRA;APURÍMAC;ANTABAMBA;JUAN ESPINOZA MEDRANO;1664;1491;173;357.63;2022
23042024;15262;30305;SIERRA;APURÍMAC;ANTABAMBA;OROPESA;2259;1644;615;685.78;2022
23042024;15263;30306;SIERRA;APURÍMAC;ANTABAMBA;PACHACONAS;1040;954;86;223.85;2022
23042024;15264;30307;SIERRA;APURÍMAC;ANTABAMBA;SABAINO;1018;836;182;257.19;2022
23042024;15265;30401;SIERRA;APURÍMAC;AYMARAES;CHALHUANCA;5208;4465;743;977.84;2022
23042024;15266;30402;SIERRA;APURÍMAC;AYMARAES;CAPAYA;554;209;345;48.53;2022
23042024;15267;30403;SIERRA;APURÍMAC;AYMARAES;CARAYBAMBA;844;799;45;185.52;2022
23042024;15268;30404;SIERRA;APURÍMAC;AYMARAES;CHAPIMARCA;1814;909;905;211.06;2022
23042024;15269;30405;SIERRA;APURÍMAC;AYMARAES;COLCABAMBA;661;445;216;46.41;2022
23042024;15270;30406;SIERRA;APURÍMAC;AYMARAES;COTARUSE;2268;694;1574;161.14;2022
23042024;15271;30407;SIERRA;APURÍMAC;AYMARAES;IHUAYLLO;430;143;287;33.20;2022
23042024;15272;30408;SIERRA;APURÍMAC;AYMARAES;JUSTO APU SAHUARAURA;678;195;483;45.28;2022
23042024;15273;30409;SIERRA;APURÍMAC;AYMARAES;LUCRE;1371;284;1087;65.94;2022
23042024;15274;30410;SIERRA;APURÍMAC;AYMARAES;POCOHUANCA;1002;524;478;121.67;2022
23042024;15275;30411;SIERRA;APURÍMAC;AYMARAES;SAN JUAN DE CHACÑA;719;582;137;135.13;2022
23042024;15276;30412;SIERRA;APURÍMAC;AYMARAES;SAÑAYCA;1063;492;571;114.24;2022
23042024;15277;30413;SIERRA;APURÍMAC;AYMARAES;SORAYA;683;152;531;35.29;2022
23042024;15278;30414;SIERRA;APURÍMAC;AYMARAES;TAPAIRIHUA;1828;198;1630;45.97;2022
23042024;15279;30415;SIERRA;APURÍMAC;AYMARAES;TINTAY;2063;638;1425;148.14;2022
23042024;15280;30416;SIERRA;APURÍMAC;AYMARAES;TORAYA;1158;370;788;85.91;2022
23042024;15281;30417;SIERRA;APURÍMAC;AYMARAES;YANACA;932;528;404;122.60;2022
23042024;15282;30501;SIERRA;APURÍMAC;COTABAMBAS;TAMBOBAMBA;10660;4515;6145;682.73;2022
23042024;15283;30502;SIERRA;APURÍMAC;COTABAMBAS;COTABAMBAS;4001;1640;2361;380.79;2022
23042024;15284;30503;SIERRA;APURÍMAC;COTABAMBAS;COYLLURQUI;6651;965;5686;224.06;2022
23042024;15285;30504;SIERRA;APURÍMAC;COTABAMBAS;HAQUIRA;9474;5051;4423;1172.78;2022
23042024;15286;30505;SIERRA;APURÍMAC;COTABAMBAS;MARA;6084;1160;4924;356.87;2022
23042024;15287;30506;SIERRA;APURÍMAC;COTABAMBAS;CHALLHUAHUACHO;18656;7840;10816;2738.96;2022
23042024;15288;30601;SIERRA;APURÍMAC;CHINCHEROS;CHINCHEROS;5443;3069;2374;448.07;2022
23042024;15289;30602;SIERRA;APURÍMAC;CHINCHEROS;ANCO-HUALLO;10382;7669;2713;2359.31;2022
23042024;15290;30603;SIERRA;APURÍMAC;CHINCHEROS;COCHARCAS;1707;419;1288;97.29;2022
23042024;15291;30604;SIERRA;APURÍMAC;CHINCHEROS;HUACCANA 17/;5389;2293;3096;275.00;2022
23042024;15292;30605;SIERRA;APURÍMAC;CHINCHEROS;OCOBAMBA;6877;1568;5309;364.07;2022
23042024;15293;30606;SIERRA;APURÍMAC;CHINCHEROS;ONGOY;2287;269;2018;62.46;2022
23042024;15294;30607;SIERRA;APURÍMAC;CHINCHEROS;URANMARCA;2717;965;1752;281.78;2022
23042024;15295;30608;SIERRA;APURÍMAC;CHINCHEROS;RANRACANCHA;4068;883;3185;205.02;2022
23042024;15296;30609;SIERRA;APURÍMAC;CHINCHEROS;ROCCHACC;2751;818;1933;189.93;2022
23042024;15297;30610;SIERRA;APURÍMAC;CHINCHEROS;EL PORVENIR;1743;1154;589;267.95;2022
23042024;15298;30611;SIERRA;APURÍMAC;CHINCHEROS;LOS CHANKAS;1040;253;787;58.74;2022
23042024;15299;30612;SIERRA;APURÍMAC;CHINCHEROS;AHUAYRO  17/;1090;953;137;221.28;2022
23042024;15300;30701;SIERRA;APURÍMAC;GRAU;CHUQUIBAMBILLA;5036;2987;2049;482.83;2022
23042024;15301;30702;SIERRA;APURÍMAC;GRAU;CURPAHUASI;1861;382;1479;88.70;2022
23042024;15302;30703;SIERRA;APURÍMAC;GRAU;GAMARRA;2476;251;2225;58.28;2022
23042024;15303;30704;SIERRA;APURÍMAC;GRAU;HUAYLLATI;1246;314;932;72.91;2022
23042024;15304;30705;SIERRA;APURÍMAC;GRAU;MAMARA;862;522;340;121.20;2022
23042024;15305;30706;SIERRA;APURÍMAC;GRAU;MICAELA BASTIDAS;835;370;465;85.91;2022
23042024;15306;30707;SIERRA;APURÍMAC;GRAU;PATAYPAMPA;742;370;372;85.91;2022
23042024;15307;30708;SIERRA;APURÍMAC;GRAU;PROGRESO;3241;1191;2050;149.05;2022
23042024;15308;30709;SIERRA;APURÍMAC;GRAU;SAN ANTONIO;252;214;38;45.75;2022
23042024;15309;30710;SIERRA;APURÍMAC;GRAU;SANTA ROSA;527;223;304;51.78;2022
23042024;15310;30711;SIERRA;APURÍMAC;GRAU;TURPAY;603;547;56;37.08;2022
23042024;15311;30712;SIERRA;APURÍMAC;GRAU;VILCABAMBA;1326;1281;45;400.77;2022
23042024;15312;30713;SIERRA;APURÍMAC;GRAU;VIRUNDO;583;535;48;72.53;2022
23042024;15313;30714;SIERRA;APURÍMAC;GRAU;CURASCO;1173;427;746;133.59;2022
23042024;15314;40101;SIERRA;AREQUIPA;AREQUIPA;AREQUIPA;54396;54396;0;15316.36;2022
23042024;15315;40102;SIERRA;AREQUIPA;AREQUIPA;ALTO SELVA ALEGRE;91755;91755;0;22008.09;2022
23042024;15316;40103;SIERRA;AREQUIPA;AREQUIPA;CAYMA;108314;108299;15;25411.59;2022
23042024;15317;40104;SIERRA;AREQUIPA;AREQUIPA;CERRO COLORADO;241328;241040;288;46503.50;2022
23042024;15318;40105;SIERRA;AREQUIPA;AREQUIPA;CHARACATO;17706;16950;756;3358.52;2022
23042024;15319;40106;SIERRA;AREQUIPA;AREQUIPA;CHIGUATA;3227;2468;759;386.07;2022
23042024;15320;40107;SIERRA;AREQUIPA;AREQUIPA;JACOBO HUNTER;53543;53521;22;13395.54;2022
23042024;15321;40108;SIERRA;AREQUIPA;AREQUIPA;LA JOYA;41181;36296;4885;10219.92;2022
23042024;15322;40109;SIERRA;AREQUIPA;AREQUIPA;MARIANO MELGAR;67014;67014;0;17471.51;2022
23042024;15323;40110;SIERRA;AREQUIPA;AREQUIPA;MIRAFLORES;66339;66339;0;17641.44;2022
23042024;15324;40111;SIERRA;AREQUIPA;AREQUIPA;MOLLEBAYA;7727;6798;929;1134.29;2022
23042024;15325;40112;SIERRA;AREQUIPA;AREQUIPA;PAUCARPATA;137061;137061;0;40736.49;2022
